system:index,ALAND,AWATER,BLKGRPCE,COUNTYFP,FUNCSTAT,GEOID,GEO_NAME,INTPTLAT,INTPTLON,MTFCC,NAMELSAD,STATEFP,TRACTCE,Year,ndvi,.geo
000000000000000009f6,517864.0,88162.0,2,053,S,270530120012,270530120012,+44.8946950,-093.2993625,G5030,Block Group 2,27,012001,2021,0.5435522435367318,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009f9,397276.0,3160.0,2,053,S,270530120032,270530120032,+44.8912818,-093.2721918,G5030,Block Group 2,27,012003,2021,0.5008410358168472,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000009fd,896340.0,4108.0,2,053,S,270530121012,270530121012,+44.8938888,-093.2276143,G5030,Block Group 2,27,012101,2021,0.5394901392856281,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a04,1849082.0,2644.0,2,053,S,270530201022,270530201022,+45.0101487,-093.2157073,G5030,Block Group 2,27,020102,2021,0.6094279270406456,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a10,629495.0,299093.0,2,053,S,270530212002,270530212002,+45.0246585,-093.3276045,G5030,Block Group 2,27,021200,2021,0.5793716735033649,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a45,549762.0,3810.0,2,053,S,270530215022,270530215022,+45.0519480,-093.3848990,G5030,Block Group 2,27,021502,2021,0.4200256093153141,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a49,764610.0,3614.0,2,053,S,270530215032,270530215032,+45.0388365,-093.3958383,G5030,Block Group 2,27,021503,2021,0.5990811114171439,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000a8e,3.2884052E7,3434726.0,2,053,S,270530277002,270530277002,+44.9447681,-093.7279002,G5030,Block Group 2,27,027700,2021,0.7213361931408333,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aaa,652186.0,111062.0,2,053,S,270530017002,270530017002,+45.0080246,-093.2689234,G5030,Block Group 2,27,001700,2021,0.4515717222906569,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000aaf,322219.0,1933.0,2,053,S,270530032002,270530032002,+44.9853568,-093.3139986,G5030,Block Group 2,27,003200,2021,0.5784538609233857,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d1e,716008.0,11496.0,2,053,S,270531225002,270531225002,+44.9430151,-093.3744773,G5030,Block Group 2,27,122500,2021,0.6059707876336766,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d74,2114640.0,32675.0,2,053,S,270530274002,270530274002,+44.9304606,-093.5120045,G5030,Block Group 2,27,027400,2021,0.7138438849017303,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d84,1249047.0,1188948.0,2,053,S,270530275012,270530275012,+44.9156195,-093.5953423,G5030,Block Group 2,27,027501,2021,0.6500456844219037,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d85,3040046.0,4796353.0,2,053,S,270530275032,270530275032,+44.8984905,-093.6334967,G5030,Block Group 2,27,027503,2021,0.6871794742711306,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d8e,1964816.0,81213.0,2,053,S,270530275042,270530275042,+44.9014425,-093.5277118,G5030,Block Group 2,27,027504,2021,0.6969443716272414,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d92,532752.0,871612.0,2,053,S,270530276022,270530276022,+44.9248204,-093.6366961,G5030,Block Group 2,27,027602,2021,0.6162100938061136,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d97,495287.0,152202.0,2,053,S,270531036002,270531036002,+44.9877522,-093.2588673,G5030,Block Group 2,27,103600,2021,0.3829834863279548,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000d9b,766945.0,41090.0,2,053,S,270531023002,270531023002,+44.9958159,-093.2807255,G5030,Block Group 2,27,102300,2021,0.3517273615480478,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000da3,421301.0,78504.0,2,053,S,270531030002,270531030002,+44.9937987,-093.2647977,G5030,Block Group 2,27,103000,2021,0.5632342135054518,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dac,932344.0,3801.0,2,053,S,270530267132,270530267132,+45.0716515,-093.4081049,G5030,Block Group 2,27,026713,2021,0.6218905844602107,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db2,707189.0,7703.0,2,053,S,270531041002,270531041002,+44.9821188,-093.3064252,G5030,Block Group 2,27,104100,2021,0.5450508767581334,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000db8,1412666.0,587637.0,2,053,S,270530267142,270530267142,+45.1153074,-093.5004625,G5030,Block Group 2,27,026714,2021,0.6561226059065182,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dba,2939196.0,30272.0,2,053,S,270530267152,270530267152,+45.0955160,-093.5063554,G5030,Block Group 2,27,026715,2021,0.5845255584113023,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dc2,1602495.0,186459.0,2,053,S,270531005002,270531005002,+45.0213455,-093.2709958,G5030,Block Group 2,27,100500,2021,0.3420850180736489,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dca,1102026.0,131931.0,2,053,S,270530267162,270530267162,+45.0967415,-093.4686209,G5030,Block Group 2,27,026716,2021,0.652836935243503,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000de4,1090636.0,9868.0,2,053,S,270530268142,270530268142,+45.0938605,-093.3139030,G5030,Block Group 2,27,026814,2021,0.6411039052692661,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000dee,657517.0,13956.0,2,053,S,270530268162,270530268162,+45.0969119,-093.3694596,G5030,Block Group 2,27,026816,2021,0.5499667853052289,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000df9,1880472.0,38292.0,2,053,S,270530269032,270530269032,+45.1852358,-093.4119720,G5030,Block Group 2,27,026903,2021,0.6571325112934819,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e03,3.8162204E7,1752354.0,2,053,S,270530269102,270530269102,+45.1742917,-093.4793991,G5030,Block Group 2,27,026910,2021,0.7177071308388737,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e05,2.1418879E7,160442.0,2,053,S,270530270022,270530270022,+45.0185938,-093.7197503,G5030,Block Group 2,27,027002,2021,0.705770029634982,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e08,2.2020076E7,647747.0,2,053,S,270530271012,270530271012,+45.0180968,-093.5612449,G5030,Block Group 2,27,027101,2021,0.7316269555524596,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0b,2.839744E7,156232.0,2,053,S,270530271022,270530271022,+45.1262952,-093.5518905,G5030,Block Group 2,27,027102,2021,0.7068746004701411,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e0f,5422659.0,725125.0,2,053,S,270530272012,270530272012,+44.9609795,-093.5877275,G5030,Block Group 2,27,027201,2021,0.7158641260554444,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e14,921445.0,21809.0,2,053,S,270530272022,270530272022,+44.9817737,-093.5716116,G5030,Block Group 2,27,027202,2021,0.6662114882568552,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e15,1611129.0,1265720.0,2,053,S,270530272032,270530272032,+44.9408736,-093.6017640,G5030,Block Group 2,27,027203,2021,0.6604749640941202,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e16,3333331.0,3332252.0,2,053,S,270530273002,270530273002,+44.9650606,-093.5280272,G5030,Block Group 2,27,027300,2021,0.6788903459112069,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e3d,483879.0,123167.0,2,053,S,270531090002,270531090002,+44.9381905,-093.2035407,G5030,Block Group 2,27,109000,2021,0.6518100018095782,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e5c,606008.0,127062.0,2,053,S,270531076002,270531076002,+44.9510595,-093.2121214,G5030,Block Group 2,27,107600,2021,0.6025082656233441,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000e83,980430.0,11703.0,2,053,S,270530262082,270530262082,+44.8980002,-093.4888163,G5030,Block Group 2,27,026208,2021,0.6975504316852934,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000eb9,616997.0,539678.0,2,053,S,270530276012,270530276012,+44.9464401,-093.6587975,G5030,Block Group 2,27,027601,2021,0.6125062288945229,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ebb,926353.0,33809.0,2,053,S,270530252012,270530252012,+44.8562606,-093.2633112,G5030,Block Group 2,27,025201,2021,0.46837002967790387,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ebc,378722.0,62042.0,2,053,S,270531064002,270531064002,+44.9600838,-093.2261682,G5030,Block Group 2,27,106400,2021,0.5482999937415874,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000ec5,784579.0,4922.0,2,053,S,270530258032,270530258032,+44.8074936,-093.3263580,G5030,Block Group 2,27,025803,2021,0.5662925145801883,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f53,1312334.0,21644.0,2,053,S,270530239012,270530239012,+44.8840856,-093.3779920,G5030,Block Group 2,27,023901,2021,0.6201619002309159,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f54,1426446.0,95851.0,2,053,S,270530239022,270530239022,+44.8825027,-093.3944465,G5030,Block Group 2,27,023902,2021,0.6316879306614265,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f60,922989.0,109935.0,2,053,S,270530240032,270530240032,+44.8711425,-093.3497843,G5030,Block Group 2,27,024003,2021,0.5364561031457967,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f68,394085.0,905.0,2,053,S,270530243002,270530243002,+44.8638088,-093.3053276,G5030,Block Group 2,27,024300,2021,0.3601160455409149,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f6b,691090.0,91526.0,2,053,S,270530244002,270530244002,+44.8883382,-093.2915076,G5030,Block Group 2,27,024400,2021,0.4313016619346405,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f7c,601745.0,2309.0,2,053,S,270530249022,270530249022,+44.8772041,-093.2549714,G5030,Block Group 2,27,024902,2021,0.560259976574219,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f8b,402378.0,30218.0,2,053,S,270531052012,270531052012,+44.9724974,-093.2834847,G5030,Block Group 2,27,105201,2021,0.3603528199246789,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f93,831367.0,14053.0,2,053,S,270530222002,270530222002,+44.9752127,-093.4034356,G5030,Block Group 2,27,022200,2021,0.5319787761001927,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000f94,924488.0,118234.0,2,053,S,270530240062,270530240062,+44.8848615,-093.3359426,G5030,Block Group 2,27,024006,2021,0.5518112384241314,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fa0,3573011.0,625493.0,2,053,S,270530260202,270530260202,+44.8529748,-093.4113605,G5030,Block Group 2,27,026020,2021,0.58300887049283,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fa4,1.0543863E7,67193.0,2,053,S,270530266132,270530266132,+45.0484592,-093.5001814,G5030,Block Group 2,27,026613,2021,0.6427764172102567,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000fa7,2499128.0,61430.0,2,053,S,270530265092,270530265092,+45.0391187,-093.4418386,G5030,Block Group 2,27,026509,2021,0.5933149080867689,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000000d5,500715.0,24940.0,3,053,S,270530215043,270530215043,+45.0256915,-093.3963262,G5030,Block Group 3,27,021504,2021,0.597978549809481,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001b7,755460.0,36655.0,3,053,S,270530276023,270530276023,+44.9204179,-093.6522160,G5030,Block Group 3,27,027602,2021,0.6429708762363319,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000001c0,1206510.0,3368371.0,3,053,S,270530265123,270530265123,+45.0091554,-093.4273341,G5030,Block Group 3,27,026512,2021,0.6679999231372801,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000211,2444340.0,1036.0,3,053,S,270530260163,270530260163,+44.8366266,-093.4378506,G5030,Block Group 3,27,026016,2021,0.6047887812211837,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000235,1225683.0,717412.0,3,053,S,270530275013,270530275013,+44.9030051,-093.5703238,G5030,Block Group 3,27,027501,2021,0.5595651751488153,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000239,460724.0,1115.0,3,053,S,270530240043,270530240043,+44.8636931,-093.3263450,G5030,Block Group 3,27,024004,2021,0.37505715082682156,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000240,914635.0,931796.0,3,053,S,270530267163,270530267163,+45.0892815,-093.4589017,G5030,Block Group 3,27,026716,2021,0.6903755989815882,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025d,341370.0,93489.0,3,053,S,270531037003,270531037003,+44.9836344,-093.2516957,G5030,Block Group 3,27,103700,2021,0.37071250958741364,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000025f,1138408.0,2762.0,3,053,S,270530261013,270530261013,+44.9363144,-093.4486270,G5030,Block Group 3,27,026101,2021,0.6740809316610734,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000027a,930566.0,12771.0,3,053,S,270530264023,270530264023,+44.9435921,-093.4046428,G5030,Block Group 3,27,026402,2021,0.6411822027867248,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000286,1464871.0,14576.0,3,053,S,270531255003,270531255003,+44.8562999,-093.2916335,G5030,Block Group 3,27,125500,2021,0.4573136298122947,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028b,1097252.0,80867.0,3,053,S,270530265113,270530265113,+45.0286717,-093.4175506,G5030,Block Group 3,27,026511,2021,0.6509445849199978,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000028c,1.2429029E7,38088.0,3,053,S,270530268123,270530268123,+45.1338367,-093.3845751,G5030,Block Group 3,27,026812,2021,0.5142369429973397,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b0,1365381.0,11715.0,3,053,S,270530262053,270530262053,+44.9099070,-093.4964914,G5030,Block Group 3,27,026205,2021,0.6485988048763174,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002b6,1978601.0,1472.0,3,053,S,270530266123,270530266123,+45.0431038,-093.4679863,G5030,Block Group 3,27,026612,2021,0.6085720721201946,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002bd,928757.0,11695.0,3,053,S,270530262063,270530262063,+44.9192292,-093.4697464,G5030,Block Group 3,27,026206,2021,0.672922550425327,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d0,1000267.0,15981.0,3,053,S,270530259033,270530259033,+44.8141152,-093.3540139,G5030,Block Group 3,27,025903,2021,0.6727392170966255,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d5,1303542.0,764969.0,3,053,S,270530259053,270530259053,+44.8403546,-093.3773120,G5030,Block Group 3,27,025905,2021,0.7047014542326487,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002d8,1391591.0,53318.0,3,053,S,270530259063,270530259063,+44.8231235,-093.3861252,G5030,Block Group 3,27,025906,2021,0.618485863654492,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002e4,2757364.0,119216.0,3,053,S,270530260183,270530260183,+44.8149692,-093.4149672,G5030,Block Group 3,27,026018,2021,0.7093771140924514,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000399,1.0506365E7,303074.0,3,053,S,270530269093,270530269093,+45.1975492,-093.5910921,G5030,Block Group 3,27,026909,2021,0.6480311656939909,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003ba,790298.0,10286.0,3,053,S,270531055003,270531055003,+44.9693725,-093.2986901,G5030,Block Group 3,27,105500,2021,0.4866795423424236,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000003d8,2279227.0,123274.0,3,053,S,270530261043,270530261043,+44.8990213,-093.4264223,G5030,Block Group 3,27,026104,2021,0.6283921483241682,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040a,1330255.0,24028.0,3,053,S,270530260223,270530260223,+44.8398505,-093.5014315,G5030,Block Group 3,27,026022,2021,0.646261653926844,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000040b,2504146.0,494122.0,3,053,S,270530263023,270530263023,+44.9437985,-093.4788436,G5030,Block Group 3,27,026302,2021,0.6359312051414122,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000453,1883643.0,15740.0,3,053,S,270530265083,270530265083,+45.0562917,-093.4440960,G5030,Block Group 3,27,026508,2021,0.6024130811429969,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000459,547474.0,5484.0,3,053,S,270530267083,270530267083,+45.1265036,-093.4670322,G5030,Block Group 3,27,026708,2021,0.6231277618024089,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000045e,543779.0,8549.0,3,053,S,270530267103,270530267103,+45.1185907,-093.4375259,G5030,Block Group 3,27,026710,2021,0.6240263514313802,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000469,601326.0,5412.0,3,053,S,270530267063,270530267063,+45.1454449,-093.4046158,G5030,Block Group 3,27,026706,2021,0.6665874028317061,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000484,951761.0,58756.0,3,053,S,270530117043,270530117043,+44.8934762,-093.2547303,G5030,Block Group 3,27,011704,2021,0.5783122584601399,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000487,1695558.0,313592.0,3,053,S,270530266103,270530266103,+44.9900473,-093.4867728,G5030,Block Group 3,27,026610,2021,0.6368440385725859,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a9,1767666.0,48185.0,3,053,S,270530259073,270530259073,+44.8060032,-093.3925068,G5030,Block Group 3,27,025907,2021,0.6484512900635974,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ac,2325192.0,186283.0,3,053,S,270530260053,270530260053,+44.8717592,-093.4784862,G5030,Block Group 3,27,026005,2021,0.6741163214162561,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b9,1782244.0,3194.0,3,053,S,270530260063,270530260063,+44.8816976,-093.4538843,G5030,Block Group 3,27,026006,2021,0.6421043381800048,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bc,1981160.0,6390.0,3,053,S,270530260073,270530260073,+44.8685741,-093.4424036,G5030,Block Group 3,27,026007,2021,0.5221181536039755,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cc,1308403.0,14530.0,3,053,S,270530260133,270530260133,+44.8849885,-093.5019765,G5030,Block Group 3,27,026013,2021,0.6698564180182335,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d3,2210067.0,114843.0,3,053,S,270530260143,270530260143,+44.8650644,-093.5055252,G5030,Block Group 3,27,026014,2021,0.5792971340404117,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e0,3393906.0,91660.0,3,053,S,270530219003,270530219003,+44.9791380,-093.3862248,G5030,Block Group 3,27,021900,2021,0.5903253940890606,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e1,630939.0,10174.0,3,053,S,270530229013,270530229013,+44.9358444,-093.3426529,G5030,Block Group 3,27,022901,2021,0.36110129955233405,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e4,1296017.0,86864.0,3,053,S,270530230003,270530230003,+44.9254155,-093.3611154,G5030,Block Group 3,27,023000,2021,0.6589911404536202,"{""type"":""MultiPoint"",""coordinates"":[]}"
